"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 25, 2018","0.99814","0.99811","0.99983","0.99395","1.42M","0.00%"
"Jul 24, 2018","0.99811","1.00100","1.00225","0.99655","1.75M","0.03%"
"Jul 23, 2018","0.99777","0.99883","1.00095","0.99583","1.77M","-0.11%"
"Jul 22, 2018","0.99883","0.99965","1.01336","0.99533","2.10M","-0.10%"
"Jul 21, 2018","0.99983","0.99823","1.00385","0.99733","374.44K","0.16%"
"Jul 20, 2018","0.99823","0.99985","0.99991","0.99622","1.22M","-0.16%"
"Jul 19, 2018","0.99985","0.99876","0.99985","0.99548","1.42M","0.11%"
"Jul 18, 2018","0.99876","0.99903","0.99998","0.99235","3.99M","-0.03%"
"Jul 17, 2018","0.99903","0.99826","1.00045","0.99506","1.80M","0.01%"
"Jul 16, 2018","0.99895","1.01110","1.01340","0.99129","3.19M","-0.10%"
"Jul 15, 2018","0.99998","1.00452","1.01267","0.99777","1.28M","0.06%"
"Jul 14, 2018","0.99940","1.00195","1.01590","0.99575","1.42M","-0.26%"
"Jul 13, 2018","1.00195","0.99914","1.01270","0.99914","821.09K","0.28%"
"Jul 12, 2018","0.99918","1.00209","1.01120","0.99828","1.12M","-0.29%"
"Jul 11, 2018","1.00209","1.00908","1.01294","0.99896","660.47K","0.21%"
"Jul 10, 2018","1.00001","0.99917","1.00685","0.99886","710.00K","0.08%"
"Jul 09, 2018","0.99917","0.99944","1.00471","0.99917","627.25K","-0.03%"
"Jul 08, 2018","0.99944","1.00438","1.00500","0.99878","270.61K","-0.08%"
"Jul 07, 2018","1.00027","1.00571","1.00633","0.99456","423.20K","0.14%"
"Jul 06, 2018","0.99882","1.00940","1.01007","0.99642","777.36K","-0.05%"
"Jul 05, 2018","0.99931","0.99894","1.00653","0.99847","531.86K","0.04%"
"Jul 04, 2018","0.99894","0.99922","1.00490","0.99735","809.26K","-0.03%"
"Jul 03, 2018","0.99922","0.99769","0.99994","0.99622","627.60K","0.03%"
"Jul 02, 2018","0.99892","0.99481","0.99892","0.99481","899.17K","0.09%"
"Jul 01, 2018","0.99801","0.99972","1.00198","0.99489","407.40K","-0.08%"
"Jun 30, 2018","0.99885","1.01210","1.01210","0.99885","1.38M","-0.10%"
"Jun 29, 2018","0.99988","1.01114","1.01393","0.99887","903.52K","-1.11%"
"Jun 28, 2018","1.01114","1.00480","1.01114","0.99840","18.73K","1.10%"
"Jun 27, 2018","1.00010","1.00718","1.01111","0.99918","1.10M","0.04%"
"Jun 26, 2018","0.99972","1.01603","1.01603","0.99921","1.04M","-0.06%"
"Jun 25, 2018","1.00029","1.02092","1.02242","0.99152","1.92M","-0.16%"
"Jun 24, 2018","1.00190","1.02120","1.02460","1.00109","1.89M","-0.22%"
"Jun 23, 2018","1.00415","1.02641","1.02641","1.00415","306.21K","0.29%"
"Jun 22, 2018","1.00127","1.00020","1.00127","1.00020","1.52M","0.15%"
"Jun 21, 2018","0.99974","1.00000","1.00039","0.99572","659.14K","0.06%"
"Jun 20, 2018","0.99918","0.99987","1.01136","0.99901","741.43K","-0.07%"
"Jun 19, 2018","0.99987","1.01450","1.01530","0.99903","1.23M","0.02%"
"Jun 18, 2018","0.99970","1.02780","1.02780","0.99951","1.11M","-0.11%"
"Jun 17, 2018","1.00076","1.02459","1.02690","1.00046","752.23K","0.01%"
"Jun 16, 2018","1.00069","1.02891","1.02990","0.99931","524.21K","0.03%"
"Jun 15, 2018","1.00041","1.01638","1.01638","1.00041","2.41M","-0.03%"
"Jun 14, 2018","1.00070","1.01242","1.01242","1.00070","2.82M","-1.16%"
"Jun 13, 2018","1.01242","1.00113","1.02021","1.00113","32.66K","1.13%"
"Jun 12, 2018","1.00113","1.00037","1.01310","0.99973","1.10M","0.07%"
"Jun 11, 2018","1.00045","1.01930","1.01970","0.99749","1.40M","-0.08%"
"Jun 10, 2018","1.00128","1.00549","1.00549","0.99953","1.39M","0.26%"
"Jun 09, 2018","0.99870","1.00070","1.00261","0.99722","218.15K","-0.03%"
"Jun 08, 2018","0.99897","0.99546","1.00175","0.99546","294.93K","0.03%"
"Jun 07, 2018","0.99866","0.99719","1.00009","0.99619","1.52M","0.15%"
"Jun 06, 2018","0.99719","0.99924","0.99924","0.99719","1.37M","-0.21%"
"Jun 05, 2018","0.99930","0.99884","1.00172","0.99762","1.18M","0.05%"
"Jun 04, 2018","0.99884","0.99592","1.00106","0.99280","908.55K","-0.09%"
"Jun 03, 2018","0.99970","0.99506","1.00070","0.99420","1.24M","-0.01%"
"Jun 02, 2018","0.99976","1.00000","1.00070","0.99588","2.04M","0.09%"
"Jun 01, 2018","0.99882","0.99600","0.99882","0.99600","414.02K","0.06%"
"May 31, 2018","0.99819","0.99919","1.00469","0.99680","645.25K","-0.05%"
"May 30, 2018","0.99872","1.00000","1.00438","0.99538","1.87M","0.04%"
"May 29, 2018","0.99834","0.99990","1.00222","0.99337","1.65M","-0.16%"
"May 28, 2018","0.99990","0.99830","1.00060","0.99800","693.44K","0.16%"
"May 27, 2018","0.99830","0.99890","1.00000","0.99830","389.14K","-0.06%"
"May 26, 2018","0.99890","0.99980","1.00100","0.99880","986.74K","-0.09%"
"May 25, 2018","0.99980","0.99960","1.00070","0.99820","955.80K","0.02%"
"May 24, 2018","0.99960","0.99980","1.00090","0.99050","1.21M","-0.02%"
"May 23, 2018","0.99980","0.99880","1.00100","0.99500","1.30M","0.10%"
"May 22, 2018","0.99880","0.99830","1.00000","0.99000","1.86M","0.03%"
"May 21, 2018","0.99850","1.00020","1.00200","0.99720","1.77M","-0.17%"
"May 20, 2018","1.00020","0.99980","1.00140","0.99800","408.07K","0.04%"
"May 19, 2018","0.99980","0.99790","1.00000","0.99790","981.04K","0.19%"
"May 18, 2018","0.99790","1.00070","1.00200","0.99420","2.14M","-0.28%"
"May 17, 2018","1.00070","1.00110","1.00120","0.99980","809.99K","-0.04%"
