"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2018","4.6109","4.6080","4.7553","3.8913","10.81M","0.08%"
"Mar 17, 2018","4.6071","5.0280","5.0791","4.5179","3.20M","-8.50%"
"Mar 16, 2018","5.0350","5.1104","5.3141","4.8635","3.64M","-1.48%"
"Mar 15, 2018","5.1104","5.2600","5.3090","4.7705","6.97M","-2.84%"
"Mar 14, 2018","5.2600","5.7808","5.9390","5.1303","4.76M","-8.96%"
"Mar 13, 2018","5.7779","5.7148","5.9283","5.5418","3.55M","1.10%"
"Mar 12, 2018","5.7148","6.0394","6.1690","5.5792","3.79M","-5.37%"
"Mar 11, 2018","6.0394","5.6337","6.2000","5.4002","4.37M","7.20%"
"Mar 10, 2018","5.6337","5.9980","6.4179","5.6049","5.45M","-6.07%"
"Mar 09, 2018","5.9980","6.0890","6.1659","5.1726","8.86M","-1.49%"
"Mar 08, 2018","6.0890","6.4100","6.6570","5.8642","4.68M","-4.75%"
"Mar 07, 2018","6.3925","7.1600","7.2659","5.9200","8.64M","-10.77%"
"Mar 06, 2018","7.1640","7.9293","7.9293","7.0000","3.70M","-9.93%"
"Mar 05, 2018","7.9541","8.1400","8.2850","7.9541","1.39M","-2.25%"
"Mar 04, 2018","8.1373","7.9095","8.1500","7.7218","1.80M","2.96%"
"Mar 03, 2018","7.9030","8.0061","8.2652","7.8572","1.23M","-1.29%"
"Mar 02, 2018","8.0061","8.5451","8.6789","7.9077","2.15M","-6.42%"
"Mar 01, 2018","8.5550","8.1755","8.5550","8.0823","1.82M","4.65%"
"Feb 28, 2018","8.1749","8.3800","9.1268","8.1586","2.58M","-2.45%"
"Feb 27, 2018","8.3800","7.9850","8.8099","7.8571","3.45M","4.95%"
"Feb 26, 2018","7.9850","7.6788","8.3100","7.3800","3.65M","3.99%"
"Feb 25, 2018","7.6788","7.8827","7.9399","7.4735","2.42M","-2.59%"
"Feb 24, 2018","7.8827","8.2370","8.4473","7.6100","2.81M","-4.34%"
"Feb 23, 2018","8.2400","7.7550","8.5119","7.6173","3.22M","6.24%"
"Feb 22, 2018","7.7559","8.2930","8.6256","7.5693","4.06M","-6.48%"
"Feb 21, 2018","8.2930","8.8600","8.8996","8.0690","3.20M","-6.40%"
"Feb 20, 2018","8.8600","9.4831","9.7960","8.7490","2.84M","-6.57%"
"Feb 19, 2018","9.4831","9.0500","9.6482","9.0250","2.37M","4.79%"
"Feb 18, 2018","9.0499","10.0130","10.0410","8.8921","3.85M","-9.62%"
"Feb 17, 2018","10.0130","9.8400","10.0440","9.7252","2.61M","1.76%"
"Feb 16, 2018","9.8400","9.8310","9.9270","9.3300","2.79M","-0.08%"
"Feb 15, 2018","9.8480","9.8503","10.1160","9.4615","3.52M","0.16%"
"Feb 14, 2018","9.8320","8.9264","9.9199","8.9264","3.89M","10.00%"
"Feb 13, 2018","8.9380","9.1299","9.1987","8.6001","2.50M","-2.10%"
"Feb 12, 2018","9.1299","8.3262","9.3037","8.3262","3.68M","9.65%"
"Feb 11, 2018","8.3262","8.8971","8.9199","7.9733","2.82M","-6.42%"
"Feb 10, 2018","8.8971","9.4975","9.9000","8.3989","3.94M","-6.14%"
"Feb 09, 2018","9.4796","8.3040","9.5999","7.9191","4.17M","14.23%"
"Feb 08, 2018","8.2990","7.6650","8.7889","7.6534","4.72M","8.27%"
"Feb 07, 2018","7.6650","8.2930","8.9700","7.4655","6.58M","-7.43%"
"Feb 06, 2018","8.2806","7.0473","8.4600","5.8125","11.32M","17.50%"
"Feb 05, 2018","7.0473","8.8900","9.2949","6.8000","8.58M","-20.73%"
"Feb 04, 2018","8.8900","10.6500","10.8530","8.4183","4.98M","-16.45%"
"Feb 03, 2018","10.6400","10.2210","11.2500","9.1760","4.70M","4.01%"
"Feb 02, 2018","10.2300","10.0200","11.0910","8.4100","10.67M","1.99%"
"Feb 01, 2018","10.0300","11.9730","12.1410","9.7500","7.74M","-16.25%"
"Jan 31, 2018","11.9760","11.3640","12.1620","10.3290","5.21M","5.52%"
"Jan 30, 2018","11.3500","13.5370","13.6000","10.8900","7.82M","-16.24%"
"Jan 29, 2018","13.5500","14.7580","14.8500","13.3200","3.15M","-8.19%"
"Jan 28, 2018","14.7590","14.3800","14.9600","14.1300","3.01M","2.58%"
"Jan 27, 2018","14.3880","14.2410","14.7000","13.8660","2.51M","1.05%"
"Jan 26, 2018","14.2390","14.2510","14.7670","12.8810","5.19M","-0.08%"
"Jan 25, 2018","14.2510","13.9500","15.1000","13.4860","6.29M","2.03%"
"Jan 24, 2018","13.9680","12.8760","13.9680","12.5000","4.17M","8.46%"
"Jan 23, 2018","12.8780","13.3860","13.9060","11.6050","8.69M","-3.79%"
"Jan 22, 2018","13.3850","13.4400","15.1290","12.4660","11.60M","-0.36%"
"Jan 21, 2018","13.4330","15.5470","15.5740","12.1000","10.87M","-13.48%"
"Jan 20, 2018","15.5260","11.0650","15.7500","11.0370","10.20M","40.34%"
"Jan 19, 2018","11.0630","10.1820","11.6620","9.7350","5.22M","8.60%"
"Jan 18, 2018","10.1870","10.1500","11.3000","9.6902","5.51M","0.34%"
"Jan 17, 2018","10.1520","10.0000","10.5300","7.5100","11.06M","1.19%"
"Jan 16, 2018","10.0330","12.7800","12.9850","8.3123","14.66M","-21.49%"
"Jan 15, 2018","12.7800","13.2600","14.7000","12.7800","4.31M","-3.40%"
"Jan 14, 2018","13.2300","16.0000","16.0860","12.8880","6.77M","-17.31%"
"Jan 13, 2018","16.0000","13.8000","18.6550","13.4310","17.58M","16.19%"
"Jan 12, 2018","13.7700","11.2720","15.2200","10.5990","12.85M","22.11%"
"Jan 11, 2018","11.2770","11.2000","12.4500","8.9335","10.41M","0.69%"
"Jan 10, 2018","11.2000","9.2294","11.4800","8.3671","7.95M","21.34%"
"Jan 09, 2018","9.2300","9.6000","9.7400","8.7400","2.18M","-3.85%"
"Jan 08, 2018","9.6000","10.1600","10.3900","8.1300","4.92M","-5.51%"
"Jan 07, 2018","10.1600","9.8300","10.9000","9.7600","3.51M","3.36%"
"Jan 06, 2018","9.8300","9.2900","9.9000","8.7200","2.81M","5.81%"
"Jan 05, 2018","9.2900","9.4700","9.8500","8.5100","4.01M","-1.90%"
"Jan 04, 2018","9.4700","9.4300","10.5000","9.1500","7.54M","0.42%"
"Jan 03, 2018","9.4300","8.3000","9.4300","7.8300","4.01M","13.61%"
"Jan 02, 2018","8.3000","7.6300","8.6000","7.6200","4.15M","8.78%"
"Jan 01, 2018","7.6300","7.6900","7.9500","7.2000","1.78M","-0.78%"
"Dec 31, 2017","7.6900","7.0800","7.8300","7.0000","2.09M","8.62%"
"Dec 30, 2017","7.0800","8.1200","8.2000","6.5000","5.00M","-12.81%"
"Dec 29, 2017","8.1200","8.1000","8.7400","7.9000","3.68M","0.25%"
"Dec 28, 2017","8.1000","8.7200","8.7600","7.2500","4.40M","-7.11%"
"Dec 27, 2017","8.7200","8.6000","9.4000","8.0500","4.81M","1.40%"
"Dec 26, 2017","8.6000","8.1500","8.7100","8.0300","4.40M","5.52%"
"Dec 25, 2017","8.1500","8.0000","8.8400","7.6100","3.34M","1.87%"
"Dec 24, 2017","8.0000","8.2600","8.4200","6.7000","6.29M","-3.15%"
"Dec 23, 2017","8.2600","7.6700","9.2500","7.4700","8.26M","7.69%"
"Dec 22, 2017","7.6700","10.6500","10.6600","7.6700","29.68M","-27.98%"
"Dec 21, 2017","10.6500","10.4500","11.8800","9.7000","9.03M","1.91%"
"Dec 20, 2017","10.4500","11.4900","11.7000","9.7000","8.87M","-9.05%"
"Dec 19, 2017","11.4900","8.8800","12.5000","8.6500","28.32M","29.39%"
"Dec 18, 2017","8.8800","7.9700","8.9800","7.2200","10.29M","11.42%"
"Dec 17, 2017","7.9700","8.3500","9.0000","7.8100","7.51M","-4.55%"
"Dec 16, 2017","8.3500","7.9300","9.3000","7.8900","11.57M","5.30%"
"Dec 15, 2017","7.9300","8.2000","8.3700","6.5100","14.82M","-3.29%"
"Dec 14, 2017","8.2000","7.2800","8.7000","7.0400","24.28M","12.64%"
"Dec 13, 2017","7.2800","5.1000","7.2800","5.1000","32.82M","42.75%"
"Dec 12, 2017","5.1000","4.3500","5.9100","4.2300","13.15M","17.24%"
"Dec 11, 2017","4.3500","3.7000","4.4800","3.6500","9.62M","17.57%"
"Dec 10, 2017","3.7000","4.0100","4.0100","3.4000","6.48M","-7.73%"
"Dec 09, 2017","4.0100","4.2200","4.6400","3.6800","8.70M","-4.98%"
"Dec 08, 2017","4.2200","3.8600","4.5000","3.5100","8.99M","9.33%"
"Dec 07, 2017","3.8600","4.4500","4.4600","3.2600","14.12M","-13.26%"
"Dec 06, 2017","4.4500","4.2300","5.1200","4.1600","14.16M","5.20%"
"Dec 05, 2017","4.2300","4.0400","4.5700","3.6500","15.91M","4.70%"
"Dec 04, 2017","4.0400","3.5800","4.2100","3.4000","9.79M","12.85%"
"Dec 03, 2017","3.5800","3.9100","4.1200","3.4000","8.87M","-8.44%"
"Dec 02, 2017","3.9100","3.2200","3.9800","3.1600","11.14M","21.43%"
"Dec 01, 2017","3.2200","2.8300","3.2500","2.6800","6.92M","13.78%"
"Nov 30, 2017","2.8300","2.7400","2.9800","2.4300","10.36M","3.28%"
"Nov 29, 2017","2.7400","2.8000","3.3600","2.4700","13.26M","-2.14%"
"Nov 28, 2017","2.8000","2.8600","3.0600","2.7100","10.36M","-2.10%"
"Nov 27, 2017","2.8600","2.0500","2.9600","2.0500","12.35M","39.51%"
"Nov 26, 2017","2.0500","2.0500","2.0500","2.0500","-","0.00%"
"Nov 25, 2017","2.0500","1.8800","2.0700","1.7800","6.88M","9.04%"
"Nov 24, 2017","1.8800","1.8700","1.9100","1.7100","6.50M","0.53%"
"Nov 23, 2017","1.8700","1.8900","1.9900","1.8500","6.54M","-1.06%"
"Nov 22, 2017","1.8900","1.9100","1.9900","1.7600","8.09M","-1.05%"
"Nov 21, 2017","1.9100","1.9900","2.1200","1.8300","10.94M","-4.02%"
"Nov 20, 2017","1.9900","1.8800","2.0500","1.8300","8.15M","5.85%"
"Nov 19, 2017","1.8800","1.9100","2.0700","1.7500","9.82M","-1.57%"
"Nov 18, 2017","1.9100","1.7400","2.0000","1.6500","10.13M","9.77%"
"Nov 17, 2017","1.7400","1.6700","1.8200","1.5800","10.78M","4.19%"
"Nov 16, 2017","1.6700","1.6700","1.8700","1.5600","15.59M","0.00%"
"Nov 15, 2017","1.6700","1.6600","1.7300","1.5100","14.60M","0.60%"
"Nov 14, 2017","1.6600","1.1800","1.7000","1.1800","19.09M","40.68%"
"Nov 13, 2017","1.1800","1.0900","1.1800","1.0800","4.99M","8.26%"
"Nov 12, 2017","1.0900","1.1600","1.1900","1.0200","6.55M","-6.03%"
"Nov 11, 2017","1.1600","1.0300","1.2000","1.0000","7.01M","12.62%"
"Nov 10, 2017","1.0300","1.1700","1.1900","0.9801","8.23M","-11.97%"
"Nov 09, 2017","1.1700","1.1300","1.2100","1.1100","7.44M","3.54%"
"Nov 08, 2017","1.1300","0.9528","1.1900","0.9406","14.51M","18.60%"
"Nov 07, 2017","0.9528","0.9153","0.9958","0.9101","5.79M","4.10%"
"Nov 06, 2017","0.9153","1.0900","1.0900","0.9000","11.62M","-16.03%"
"Nov 05, 2017","1.0900","1.1100","1.1800","0.9700","12.53M","-1.80%"
"Nov 04, 2017","1.1100","1.2000","1.3000","1.0400","15.60M","-7.50%"
"Nov 03, 2017","1.2000","1.1200","1.4200","1.0600","23.03M","7.14%"
"Nov 02, 2017","1.1200","1.0400","1.3000","0.9151","29.27M","7.69%"
"Nov 01, 2017","1.0400","0.7824","1.3300","0.7520","35.13M","32.92%"
"Oct 31, 2017","0.7824","0.7130","0.7824","0.6670","8.83M","9.73%"
"Oct 30, 2017","0.7130","0.6651","0.7470","0.6400","11.03M","7.20%"
"Oct 29, 2017","0.6651","0.5354","0.6800","0.5350","9.61M","24.22%"
"Oct 28, 2017","0.5354","0.5215","0.5406","0.5163","1.89M","2.67%"
"Oct 27, 2017","0.5215","0.5135","0.5227","0.5000","1.53M","1.56%"
"Oct 26, 2017","0.5135","0.5054","0.5280","0.5016","1.53M","1.60%"
"Oct 25, 2017","0.5054","0.5123","0.5219","0.4920","1.77M","-1.35%"
"Oct 24, 2017","0.5123","0.4941","0.5291","0.4777","2.97M","3.68%"
"Oct 23, 2017","0.4941","0.5177","0.5235","0.4760","3.07M","-4.56%"
"Oct 22, 2017","0.5177","0.5240","0.5375","0.5019","1.66M","-1.20%"
"Oct 21, 2017","0.5240","0.5353","0.5419","0.5060","3.70M","-2.11%"
"Oct 20, 2017","0.5353","0.5669","0.6000","0.5350","2.77M","-5.57%"
"Oct 19, 2017","0.5669","0.5405","0.5907","0.5400","3.75M","4.88%"
"Oct 18, 2017","0.5405","0.5516","0.5550","0.5110","3.57M","-2.01%"
"Oct 17, 2017","0.5516","0.5586","0.5654","0.5417","2.32M","-1.25%"
"Oct 16, 2017","0.5586","0.5716","0.5788","0.5540","2.23M","-2.27%"
"Oct 15, 2017","0.5716","0.5808","0.5875","0.5600","2.42M","-1.58%"
"Oct 14, 2017","0.5808","0.5817","0.6230","0.5781","2.77M","-0.15%"
"Oct 13, 2017","0.5817","0.5900","0.6219","0.5550","4.03M","-1.41%"
"Oct 12, 2017","0.5900","0.6138","0.6483","0.5820","4.37M","-3.88%"
"Oct 11, 2017","0.6138","0.5530","0.6321","0.5490","4.67M","10.99%"
"Oct 10, 2017","0.5530","0.5550","0.5832","0.5490","3.16M","-0.36%"
"Oct 09, 2017","0.5550","0.6044","0.6047","0.5440","3.01M","-8.17%"
"Oct 08, 2017","0.6044","0.5879","0.6100","0.5740","2.62M","2.81%"
"Oct 07, 2017","0.5879","0.5990","0.6081","0.5700","1.51M","-1.85%"
"Oct 06, 2017","0.5990","0.6056","0.6127","0.5850","1.76M","-1.09%"
"Oct 05, 2017","0.6056","0.6020","0.6250","0.5700","3.40M","0.60%"
"Oct 04, 2017","0.6020","0.6325","0.6359","0.5806","2.37M","-4.82%"
"Oct 03, 2017","0.6325","0.6533","0.6711","0.6150","2.26M","-3.18%"
"Oct 02, 2017","0.6533","0.7073","0.7229","0.6301","2.66M","-7.63%"
"Oct 01, 2017","0.7073","0.7233","0.7304","0.6714","3.14M","-2.21%"
"Sep 30, 2017","0.7233","0.7150","0.7600","0.7049","4.06M","1.16%"
"Sep 29, 2017","0.7150","0.8067","0.8449","0.6950","8.61M","-11.37%"
"Sep 28, 2017","0.8067","0.6323","0.8240","0.6300","12.48M","27.58%"
"Sep 27, 2017","0.6323","0.5540","0.6394","0.5540","7.36M","14.13%"
"Sep 26, 2017","0.5540","0.5654","0.5900","0.5520","2.98M","-2.02%"
"Sep 25, 2017","0.5654","0.5430","0.5800","0.5384","2.98M","4.13%"
"Sep 24, 2017","0.5430","0.5739","0.5780","0.5370","3.17M","-5.38%"
"Sep 23, 2017","0.5739","0.5664","0.5900","0.5550","2.38M","1.32%"
"Sep 22, 2017","0.5664","0.5423","0.5873","0.5321","2.15M","4.44%"
"Sep 21, 2017","0.5423","0.6045","0.6102","0.5325","3.32M","-10.29%"
"Sep 20, 2017","0.6045","0.6463","0.6522","0.6011","2.28M","-6.47%"
"Sep 19, 2017","0.6463","0.7037","0.7075","0.6414","1.66M","-8.16%"
"Sep 18, 2017","0.7037","0.6252","0.7074","0.6252","2.95M","12.56%"
"Sep 17, 2017","0.6252","0.6191","0.6564","0.5600","2.84M","0.99%"
"Sep 16, 2017","0.6191","0.6505","0.6800","0.5780","2.71M","-4.83%"
"Sep 15, 2017","0.6505","0.5750","0.6780","0.5033","6.96M","13.13%"
"Sep 14, 2017","0.5750","0.7250","0.7649","0.5100","9.18M","-20.69%"
"Sep 13, 2017","0.7250","0.8599","0.8600","0.6560","7.51M","-15.69%"
"Sep 12, 2017","0.8599","0.7324","0.8977","0.7280","7.53M","17.41%"
"Sep 11, 2017","0.7324","0.7367","0.7608","0.7100","2.78M","-0.58%"
"Sep 10, 2017","0.7367","0.8100","0.8154","0.6918","4.29M","-9.05%"
"Sep 09, 2017","0.8100","0.8410","0.8487","0.7560","3.20M","-3.69%"
"Sep 08, 2017","0.8410","0.9852","0.9894","0.7740","8.73M","-14.64%"
"Sep 07, 2017","0.9852","0.9150","1.0300","0.8513","9.80M","7.67%"
"Sep 06, 2017","0.9150","0.9230","1.1600","0.8560","12.38M","-0.87%"
"Sep 05, 2017","0.9230","0.9100","0.9777","0.7500","9.14M","1.43%"
"Sep 04, 2017","0.9100","1.3000","1.3100","0.8216","10.96M","-30.00%"
"Sep 03, 2017","1.3000","1.2400","1.3300","1.2400","2.64M","4.84%"
"Sep 02, 2017","1.2400","1.3200","1.4400","1.1900","3.49M","-6.06%"
"Sep 01, 2017","1.3200","1.3400","1.3500","1.2700","2.64M","-1.49%"
"Aug 31, 2017","1.3400","1.2500","1.3600","1.2500","3.14M","7.20%"
"Aug 30, 2017","1.2500","1.3100","1.3400","1.2200","2.30M","-4.58%"
"Aug 29, 2017","1.3100","1.3200","1.3800","1.3100","1.57M","-0.76%"
"Aug 28, 2017","1.3200","1.3400","1.3600","1.2700","1.52M","-1.49%"
"Aug 27, 2017","1.3400","1.3700","1.3800","1.3200","1.33M","-2.19%"
"Aug 26, 2017","1.3700","1.3700","1.3900","1.3300","1.35M","0.00%"
"Aug 25, 2017","1.3700","1.3700","1.4500","1.3300","1.80M","0.00%"
"Aug 24, 2017","1.3700","1.4200","1.4200","1.3200","1.93M","-3.52%"
"Aug 23, 2017","1.4200","1.2700","1.5500","1.2600","5.18M","11.81%"
"Aug 22, 2017","1.2700","1.3300","1.3300","1.2400","2.38M","-4.51%"
"Aug 21, 2017","1.3300","1.3600","1.4100","1.3000","1.91M","-2.21%"
"Aug 20, 2017","1.3600","1.3900","1.4200","1.3200","1.26M","-2.16%"
"Aug 19, 2017","1.3900","1.4000","1.4300","1.2800","1.56M","-0.71%"
"Aug 18, 2017","1.4000","1.5100","1.5300","1.3300","1.97M","-7.28%"
"Aug 17, 2017","1.5100","1.6000","1.6200","1.4800","1.79M","-5.63%"
"Aug 16, 2017","1.6000","1.6200","1.6500","1.5500","1.71M","-1.23%"
"Aug 15, 2017","1.6200","1.6000","1.7300","1.5200","2.17M","1.25%"
"Aug 14, 2017","1.6000","1.6000","1.6800","1.5100","1.67M","0.00%"
"Aug 13, 2017","1.6000","1.6500","1.6900","1.5200","2.37M","-3.03%"
"Aug 12, 2017","1.6500","1.7600","1.8300","1.6100","1.67M","-6.25%"
"Aug 11, 2017","1.7600","1.8400","1.8800","1.6600","2.22M","-4.35%"
"Aug 10, 2017","1.8400","1.8100","1.9100","1.8000","1.56M","1.66%"
"Aug 09, 2017","1.8100","1.8700","1.9100","1.7900","1.47M","-3.21%"
"Aug 08, 2017","1.8700","1.7800","1.9800","1.7800","2.75M","5.06%"
"Aug 07, 2017","1.7800","1.7500","1.8100","1.7000","1.78M","1.71%"
"Aug 06, 2017","1.7500","1.8500","1.8500","1.7000","1.58M","-5.41%"
"Aug 05, 2017","1.8500","1.7600","2.0000","1.7300","2.24M","5.11%"
"Aug 04, 2017","1.7600","1.7800","1.8400","1.7400","1.14M","-1.12%"
"Aug 03, 2017","1.7800","1.7400","1.7800","1.7000","733.37K","2.30%"
"Aug 02, 2017","1.7400","1.7800","1.8000","1.6700","1.22M","-2.25%"
"Aug 01, 2017","1.7800","1.7000","1.8100","1.6500","1.80M","4.71%"
"Jul 31, 2017","1.7000","1.7800","1.7800","1.6300","1.22M","-4.49%"
"Jul 30, 2017","1.7800","1.8300","1.8500","1.6700","865.25K","-2.73%"
"Jul 29, 2017","1.8300","1.8100","1.8700","1.6000","1.73M","1.10%"
"Jul 28, 2017","1.8100","1.9200","1.9900","1.8000","1.56M","-5.73%"
"Jul 27, 2017","1.9200","1.7000","1.9800","1.6900","1.68M","12.94%"
"Jul 26, 2017","1.7000","1.6500","1.7100","1.4800","1.80M","3.03%"
"Jul 25, 2017","1.6500","1.8800","1.9000","1.5500","1.87M","-12.23%"
"Jul 24, 2017","1.8800","1.9300","1.9900","1.8000","1.38M","-2.59%"
"Jul 23, 2017","1.9300","2.0300","2.1400","1.8000","2.13M","-4.93%"
"Jul 22, 2017","2.0300","1.8000","2.1000","1.7700","1.69M","12.78%"
"Jul 21, 2017","1.8000","1.7200","2.0000","1.6700","1.96M","4.65%"
"Jul 20, 2017","1.7200","1.4900","1.7500","1.4900","1.62M","15.44%"
"Jul 19, 2017","1.4900","1.6500","1.7700","1.4500","2.21M","-9.70%"
"Jul 18, 2017","1.6500","1.5600","1.7300","1.4600","2.46M","5.77%"
"Jul 17, 2017","1.5600","1.2400","1.5800","1.2200","2.92M","25.81%"
"Jul 16, 2017","1.2400","1.3000","1.3300","1.1300","2.36M","-4.62%"
"Jul 15, 2017","1.3000","1.5200","1.5300","1.2900","2.50M","-14.47%"
"Jul 14, 2017","1.5200","1.6400","1.7000","1.4500","1.77M","-7.32%"
"Jul 13, 2017","1.6400","1.9900","1.9900","1.6000","1.59M","-17.59%"
"Jul 12, 2017","1.9900","1.5000","2.0500","1.4000","2.89M","32.67%"
"Jul 11, 2017","1.5000","1.6000","1.7800","1.3600","4.88M","-6.25%"
"Jul 10, 2017","1.6000","2.2100","2.2800","1.2300","3.55M","-27.60%"
"Jul 09, 2017","2.2100","2.4000","2.5500","2.1200","1.85M","-7.92%"
"Jul 08, 2017","2.4000","2.6600","2.7600","2.0100","2.99M","-9.77%"
"Jul 07, 2017","2.6600","3.2500","3.3200","2.6000","2.01M","-18.15%"
"Jul 06, 2017","3.2500","2.8300","3.5300","2.8200","2.30M","14.84%"
"Jul 05, 2017","2.8300","3.1200","3.3100","2.6000","1.95M","-9.29%"
"Jul 04, 2017","3.1200","4.0200","4.2000","2.5500","3.78M","-22.39%"
"Jul 03, 2017","4.0200","2.9100","5.4800","2.4100","3.29M","38.14%"
"Jul 02, 2017","2.9100","1.1400","3.3000","0.9406","2.67M","155.26%"
