"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 04, 2018","181.60","178.71","186.72","0.00","6.55K","1.62%"
"Jul 03, 2018","178.71","183.98","196.15","177.43","13.01K","-2.86%"
"Jul 02, 2018","183.98","170.11","188.50","164.58","15.34K","8.15%"
"Jul 01, 2018","170.11","170.65","174.11","168.24","3.96K","-0.32%"
"Jun 30, 2018","170.65","162.71","176.01","162.71","9.70K","4.88%"
"Jun 29, 2018","162.71","153.84","164.79","150.63","6.75K","5.77%"
"Jun 28, 2018","153.84","168.01","168.01","151.87","5.14K","-8.43%"
"Jun 27, 2018","168.01","160.72","169.96","158.19","6.20K","4.54%"
"Jun 26, 2018","160.72","175.99","176.95","160.27","7.15K","-8.68%"
"Jun 25, 2018","175.99","165.93","181.46","163.09","14.66K","6.06%"
"Jun 24, 2018","165.93","169.86","169.86","153.00","10.59K","-2.21%"
"Jun 23, 2018","169.68","166.96","172.10","164.00","3.38K","1.17%"
"Jun 22, 2018","167.71","190.17","190.96","161.02","17.06K","-11.81%"
"Jun 21, 2018","190.17","194.26","197.00","189.15","3.35K","-1.97%"
"Jun 20, 2018","194.00","198.40","198.80","189.95","8.40K","-2.22%"
"Jun 19, 2018","198.40","196.79","199.81","194.50","5.03K","0.72%"
"Jun 18, 2018","196.98","185.67","204.65","181.77","9.19K","6.10%"
"Jun 17, 2018","185.66","190.27","192.07","185.55","2.76K","-2.29%"
"Jun 16, 2018","190.02","193.25","193.59","185.16","5.50K","-1.43%"
"Jun 15, 2018","192.78","199.03","201.21","190.96","9.56K","-2.53%"
"Jun 14, 2018","197.78","182.35","201.04","181.84","18.33K","8.40%"
"Jun 13, 2018","182.46","192.48","199.08","173.80","16.96K","-5.39%"
"Jun 12, 2018","192.86","205.49","212.23","189.00","15.00K","-5.81%"
"Jun 11, 2018","204.75","199.11","206.39","192.80","10.41K","2.96%"
"Jun 10, 2018","198.86","229.59","229.59","194.63","24.50K","-13.38%"
"Jun 09, 2018","229.59","235.80","240.57","228.00","9.45K","-2.71%"
"Jun 08, 2018","235.98","237.30","239.09","230.22","4.33K","-0.56%"
"Jun 07, 2018","237.30","235.38","242.86","232.00","8.14K","0.82%"
"Jun 06, 2018","235.38","238.32","239.43","227.01","8.22K","-1.23%"
"Jun 05, 2018","238.32","235.44","241.45","227.11","7.05K","1.22%"
"Jun 04, 2018","235.44","252.87","256.62","231.61","15.35K","-6.97%"
"Jun 03, 2018","253.07","249.79","260.64","248.00","7.88K","1.31%"
"Jun 02, 2018","249.79","239.62","257.95","236.45","16.47K","4.27%"
"Jun 01, 2018","239.57","239.40","241.59","232.56","6.03K","0.07%"
"May 31, 2018","239.40","240.72","247.97","236.74","9.29K","-0.54%"
"May 30, 2018","240.69","245.81","256.24","234.50","14.07K","-2.08%"
"May 29, 2018","245.81","228.26","258.87","218.16","29.49K","7.98%"
"May 28, 2018","227.64","262.12","265.00","219.11","51.01K","-12.96%"
"May 27, 2018","261.53","270.31","270.31","258.10","11.79K","-3.14%"
"May 26, 2018","270.00","280.99","284.75","270.00","14.76K","-3.91%"
"May 25, 2018","280.99","295.81","297.06","271.15","20.93K","-4.71%"
"May 24, 2018","294.89","284.32","300.00","267.35","54.47K","3.43%"
"May 23, 2018","285.10","311.10","334.33","279.00","100.10K","-8.36%"
"May 22, 2018","311.10","326.71","348.50","305.02","84.80K","-4.78%"
"May 21, 2018","326.71","350.55","352.11","322.86","29.45K","-6.80%"
"May 20, 2018","350.55","343.40","360.85","337.51","42.85K","2.07%"
"May 19, 2018","343.43","358.30","379.05","340.00","52.23K","-4.34%"
"May 18, 2018","359.00","313.74","365.69","302.48","104.40K","14.41%"
"May 17, 2018","313.78","366.10","368.63","308.00","51.46K","-14.29%"
"May 16, 2018","366.10","353.00","375.80","324.16","154.15K","3.71%"
"May 15, 2018","353.00","310.66","385.00","307.41","182.54K","13.63%"
"May 14, 2018","310.65","261.12","345.00","242.87","146.03K","19.91%"
"May 13, 2018","259.06","245.89","262.50","241.29","3.97K","5.68%"
"May 12, 2018","245.13","237.80","252.00","228.00","9.32K","3.10%"
"May 11, 2018","237.75","261.83","261.83","236.04","13.61K","-9.20%"
"May 10, 2018","261.83","276.40","288.30","261.83","5.22K","-5.27%"
"May 09, 2018","276.40","274.44","279.52","265.67","7.44K","0.68%"
"May 08, 2018","274.52","280.98","292.13","271.06","5.69K","-2.30%"
"May 07, 2018","280.98","291.71","292.52","271.30","10.27K","-3.68%"
"May 06, 2018","291.71","307.08","312.00","287.01","10.67K","-5.01%"
"May 05, 2018","307.08","296.00","311.23","296.00","7.48K","3.74%"
